triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Carthage', 'LOCATED_IN', 'Tunis');True;[('Carthage (municipality)', 'LOCATED_IN', 'Tunisia'), ('Carthage Palace', 'LOCATED_IN', 'Carthage, Tunisia'), ('Carthage Palace', 'LOCATED_IN', 'Tunisia')];True;[('Carthage (municipality)', 'pushpinMap', 'Tunisia'), ('Carthage (municipality)', 'pushpinMapCaption', 'Location in Greater Tunis'), ('Carthage (municipality)', 'subject', 'Populated coastal places in Tunisia'), ('Carthage (municipality)', 'subject', 'Communes of Tunisia'), ('Carthage (municipality)', 'subject', 'Populated places in Tunis Governorate'), ('Carthage (municipality)', 'wikiPageWikiLink', 'Medina of Tunis'), ('Carthage (municipality)', 'wikiPageWikiLink', 'French protectorate of Tunisia'), ('Carthage (municipality)', 'wikiPageWikiLink', 'Populated coastal places in Tunisia'), ('Carthage (municipality)', 'wikiPageWikiLink', 'Delegations of Tunisia'), ('Carthage (municipality)', 'wikiPageWikiLink', 'Tunis'), ('Carthage (municipality)', 'wikiPageWikiLink', 'Tunis-Goulette-Marsa'), ('Carthage (municipality)', 'wikiPageWikiLink', 'Tunis Governorate'), ('Carthage (municipality)', 'wikiPageWikiLink', 'Tunisair'), ('Carthage (municipality)', 'wikiPageWikiLink', 'Tunisia'), ('Carthage (municipality)', 'wikiPageWikiLink', 'Ottoman Tunisia'), ('Carthage (municipality)', 'wikiPageWikiLink', 'Governorates of Tunisia'), ('Carthage (municipality)', 'wikiPageWikiLink', 'Communes of Tunisia'), ('Carthage (municipality)', 'wikiPageWikiLink', 'Populated places in Tunis Governorate'), ('Carthage (municipality)', 'wikiPageWikiLink', 'Tunis-Carthage Airport'), ('Carthage (municipality)', 'wikiPageWikiLink', 'Independence of Tunisia'), ('Carthage (municipality)', 'sameAs', 'Carthage (lungsod sa Tunisia)'), ('Carthage (municipality)', 'sameAs', 'Cartagine (Tunisia)'), ('Carthage (municipality)', 'subdivisionName', 'Tunis Governorate'), ('Carthage (municipality)', 'subdivisionType', 'Delegations of Tunisia'), ('Carthage (municipality)', 'subdivisionType', 'Governorates of Tunisia'), ('Carthage (municipality)', 'LOCATED_IN', 'Tunisia'), ('Carthage (municipality)', 'country', 'Tunisia'), ('Carthage (municipality)', 'subdivision', 'Tunis Governorate'), ('Carthage', 'comment', 'Carthage was the capital city of Ancient Carthage, on the eastern side of the Lake of Tunis in what is now Tunisia. Carthage was one of the most important trading hubs of the Ancient Mediterranean and one of the most affluent cities of the classical world.'), ('Carthage', 'mapType', 'Tunisia'), ('Carthage', 'type', 'WikicatArchaeologicalSitesInTunisia'), ('Carthage', 'type', 'WikicatCitiesInTunisia'), ('Carthage', 'type', 'WikicatCommunesOfTunisia'), ('Carthage', 'type', 'WikicatWorldHeritageSitesInTunisia'), ('Carthage', 'type', 'WikicatRomanSitesInTunisia'), ('Carthage', 'type', 'WikicatFormerPopulatedPlacesInTunisia'), ('Category:Carthage', 'broader', 'Populated coastal places in Tunisia'), ('Category:Carthage', 'broader', 'Ancient Tunisia'), ('Category:Carthage', 'broader', 'Communes of Tunisia'), ('Category:Carthage', 'broader', 'Wikipedia categories named after populated places in Tunisia'), ('Category:Carthage', 'broader', 'Populated places in Tunis Governorate'), ('Carthage', 'subject', 'Phoenician colonies in Tunisia'), ('Carthage', 'subject', 'Tourist attractions in Tunisia'), ('Carthage', 'subject', 'Former populated places in Tunisia'), ('Carthage', 'wikiPageWikiLink', 'Utica, Tunisia'), ('Carthage Palace', 'comment', 'Carthage Palace (Arabic: قصر قرطاج), is the presidential palace of Tunisia, and the official residence and seat of the President of Tunisia. It is located along the Mediterranean Sea at the current city of Carthage, near the archaeological site of the ancient city, fifteen kilometers from Tunis. A house by Le Corbusier sits within the site.'), ('Carthage Palace', 'LOCATED_IN', 'Carthage, Tunisia'), ('Carthage Palace', 'location', 'Carthage, Tunisia'), ('Carthage Palace', 'abstract', 'Carthage Palace (Arabic: قصر قرطاج), is the presidential palace of Tunisia, and the official residence and seat of the President of Tunisia. It is located along the Mediterranean Sea at the current city of Carthage, near the archaeological site of the ancient city, fifteen kilometers from Tunis. A house by Le Corbusier sits within the site.'), ('Carthage Palace', 'type', 'WikicatBuildingsAndStructuresInTunis'), ('Carthage Palace', 'LOCATED_IN', 'Carthage'), ('Carthage Palace', 'LOCATED_IN', 'Tunisia'), ('Carthage Palace', 'location', 'Tunisia'), ('Carthage Palace', 'subject', 'Presidents of Tunisia'), ('Carthage Palace', 'subject', 'Buildings and structures in Tunis'), ('Carthage Palace', 'subject', 'Official residences in Tunisia'), ('Carthage Palace', 'wikiPageWikiLink', 'Presidents of Tunisia'), ('Carthage Palace', 'wikiPageWikiLink', 'President of Tunisia'), ('Carthage Palace', 'wikiPageWikiLink', 'French protectorate of Tunisia'), ('Carthage Palace', 'wikiPageWikiLink', 'Tunis'), ('Carthage Palace', 'wikiPageWikiLink', 'Tunisia'), ('Carthage Palace', 'wikiPageWikiLink', 'Bey of Tunis'), ('Carthage Palace', 'wikiPageWikiLink', 'Buildings and structures in Tunis'), ('Carthage Palace', 'wikiPageWikiLink', 'Official residences in Tunisia'), ('Carthage Palace', 'wikiPageWikiLink', 'Television in Tunisia'), ('Carthage Palace', 'wikiPageWikiLink', 'Gulf of Tunis'), ('Carthage Palace', 'wikiPageWikiLink', 'Government of Tunisia'), ('Carthage Palace', 'wikiPageWikiLink', 'Tunisian revolution'), ('Carthage Palace', 'OWNED_BY', 'Government of Tunisia'), ('Carthage Palace', 'owner', 'Government of Tunisia'), ('Carthage Palace', 'OWNED_BY', 'Government of Tunisia'), ('Carthage Palace', 'owner', 'Government of Tunisia')]
('Sidi Bou Said', 'LOCATED_IN', 'Carthage');False;;False;
('Le Kram', 'LOCATED_IN', 'Carthage');False;;False;
('R23', 'CONNECTS', 'Carthage');False;;False;
('N9', 'CONNECTS', 'Carthage');False;;False;
('TunisCarthage International Airport', 'LOCATED_IN', 'Carthage');False;;True;[('Carthage', 'label', 'Carthage'), ('Carthage', 'comment', 'Carthage was the capital city of Ancient Carthage, on the eastern side of the Lake of Tunis in what is now Tunisia. Carthage was one of the most important trading hubs of the Ancient Mediterranean and one of the most affluent cities of the classical world.'), ('Carthage', 'name', 'Carthage'), ('Carthage', 'subject', 'Carthage'), ('Carthage', 'wikiPageWikiLink', 'Carthage (municipality)'), ('Carthage', 'wikiPageWikiLink', 'Carthage National Museum'), ('Carthage', 'wikiPageWikiLink', 'Carthage Palace'), ('Carthage', 'wikiPageWikiLink', 'Carthage amphitheatre'), ('Carthage', 'wikiPageWikiLink', 'Battle of Carthage (698)')]
('Carthage Palace', 'LOCATED_IN', 'Carthage');True;[('Carthage Palace', 'LOCATED_IN', 'Carthage, Tunisia'), ('Carthage Palace', 'LOCATED_IN', 'Carthage')];True;[('Carthage', 'label', 'Carthage'), ('Carthage', 'comment', 'Carthage was the capital city of Ancient Carthage, on the eastern side of the Lake of Tunis in what is now Tunisia. Carthage was one of the most important trading hubs of the Ancient Mediterranean and one of the most affluent cities of the classical world.'), ('Carthage', 'name', 'Carthage'), ('Carthage', 'subject', 'Carthage'), ('Carthage', 'wikiPageWikiLink', 'Carthage (municipality)'), ('Carthage', 'wikiPageWikiLink', 'Carthage National Museum'), ('Carthage', 'wikiPageWikiLink', 'Carthage Palace'), ('Carthage', 'wikiPageWikiLink', 'Carthage amphitheatre'), ('Carthage', 'wikiPageWikiLink', 'Battle of Carthage (698)'), ('Carthage Palace', 'label', 'Carthage Palace'), ('Carthage Palace', 'comment', 'Carthage Palace (Arabic: قصر قرطاج), is the presidential palace of Tunisia, and the official residence and seat of the President of Tunisia. It is located along the Mediterranean Sea at the current city of Carthage, near the archaeological site of the ancient city, fifteen kilometers from Tunis. A house by Le Corbusier sits within the site.'), ('Carthage Palace', 'name', 'Carthage Palace'), ('Carthage Palace', 'name', 'Carthage Palace'), ('Carthage Palace', 'address', 'Route of La Goulette, Carthage archaeological site'), ('Carthage Palace', 'LOCATED_IN', 'Carthage, Tunisia'), ('Carthage Palace', 'location', 'Carthage, Tunisia'), ('Carthage Palace', 'abstract', 'Carthage Palace (Arabic: قصر قرطاج), is the presidential palace of Tunisia, and the official residence and seat of the President of Tunisia. It is located along the Mediterranean Sea at the current city of Carthage, near the archaeological site of the ancient city, fifteen kilometers from Tunis. A house by Le Corbusier sits within the site.'), ('Carthage Palace', 'address', 'Route ofLa Goulette, Carthage archaeological site'), ('Carthage Palace', 'LOCATED_IN', 'Carthage'), ('Carthage Palace', 'location', 'Carthage'), ('Carthage Palace', 'LOCATED_IN', 'Tunisia'), ('Carthage Palace', 'wikiPageWikiLink', 'Carthage'), ('Carthage Palace', 'wikiPageWikiLink', 'Carthage (municipality)'), ('Carthage Palace', 'wikiPageWikiLink', 'File:Carthage Palace from Sidi Bou Said.jpg'), ('Carthage Palace', 'sameAs', 'Carthage Palace'), ('Carthage Palace', 'sameAs', 'Carthage Palace'), ('Carthage Palace', 'sameAs', 'Palais présidentiel de Carthage'), ('Carthage Palace', 'wasDerivedFrom', 'Carthage Palace?oldid=1041412306&ns=0'), ('Carthage Palace', 'isPrimaryTopicOf', 'Carthage Palace')]
('Archaeological site of Carthage', 'LOCATED_IN', 'Carthage');False;;True;[('Carthage', 'label', 'Carthage'), ('Carthage', 'comment', 'Carthage was the capital city of Ancient Carthage, on the eastern side of the Lake of Tunis in what is now Tunisia. Carthage was one of the most important trading hubs of the Ancient Mediterranean and one of the most affluent cities of the classical world.'), ('Carthage', 'name', 'Carthage'), ('Carthage', 'subject', 'Carthage'), ('Carthage', 'wikiPageWikiLink', 'Carthage (municipality)'), ('Carthage', 'wikiPageWikiLink', 'Carthage National Museum'), ('Carthage', 'wikiPageWikiLink', 'Carthage Palace'), ('Carthage', 'wikiPageWikiLink', 'Carthage amphitheatre'), ('Carthage', 'wikiPageWikiLink', 'Battle of Carthage (698)')]
('Carthage Salammbo', 'LOCATED_IN', 'Carthage');False;;True;[('Carthage', 'label', 'Carthage'), ('Carthage', 'comment', 'Carthage was the capital city of Ancient Carthage, on the eastern side of the Lake of Tunis in what is now Tunisia. Carthage was one of the most important trading hubs of the Ancient Mediterranean and one of the most affluent cities of the classical world.'), ('Carthage', 'name', 'Carthage'), ('Carthage', 'subject', 'Carthage'), ('Carthage', 'wikiPageWikiLink', 'Carthage (municipality)'), ('Carthage', 'wikiPageWikiLink', 'Carthage National Museum'), ('Carthage', 'wikiPageWikiLink', 'Carthage Palace'), ('Carthage', 'wikiPageWikiLink', 'Carthage amphitheatre'), ('Carthage', 'wikiPageWikiLink', 'Battle of Carthage (698)')]
('Carthage Byrsa', 'LOCATED_IN', 'Carthage');False;;True;[('Carthage', 'label', 'Carthage'), ('Carthage', 'comment', 'Carthage was the capital city of Ancient Carthage, on the eastern side of the Lake of Tunis in what is now Tunisia. Carthage was one of the most important trading hubs of the Ancient Mediterranean and one of the most affluent cities of the classical world.'), ('Carthage', 'name', 'Carthage'), ('Carthage', 'subject', 'Carthage'), ('Carthage', 'wikiPageWikiLink', 'Carthage (municipality)'), ('Carthage', 'wikiPageWikiLink', 'Carthage National Museum'), ('Carthage', 'wikiPageWikiLink', 'Carthage Palace'), ('Carthage', 'wikiPageWikiLink', 'Carthage amphitheatre'), ('Carthage', 'wikiPageWikiLink', 'Battle of Carthage (698)')]
('Carthage Dermech', 'LOCATED_IN', 'Carthage');False;;True;[('Carthage', 'label', 'Carthage'), ('Carthage', 'comment', 'Carthage was the capital city of Ancient Carthage, on the eastern side of the Lake of Tunis in what is now Tunisia. Carthage was one of the most important trading hubs of the Ancient Mediterranean and one of the most affluent cities of the classical world.'), ('Carthage', 'name', 'Carthage'), ('Carthage', 'subject', 'Carthage'), ('Carthage', 'wikiPageWikiLink', 'Carthage (municipality)'), ('Carthage', 'wikiPageWikiLink', 'Carthage National Museum'), ('Carthage', 'wikiPageWikiLink', 'Carthage Palace'), ('Carthage', 'wikiPageWikiLink', 'Carthage amphitheatre'), ('Carthage', 'wikiPageWikiLink', 'Battle of Carthage (698)')]
('Carthage Hannibal', 'LOCATED_IN', 'Carthage');False;;True;[('Carthage', 'label', 'Carthage'), ('Carthage', 'comment', 'Carthage was the capital city of Ancient Carthage, on the eastern side of the Lake of Tunis in what is now Tunisia. Carthage was one of the most important trading hubs of the Ancient Mediterranean and one of the most affluent cities of the classical world.'), ('Carthage', 'name', 'Carthage'), ('Carthage', 'subject', 'Carthage'), ('Carthage', 'wikiPageWikiLink', 'Carthage (municipality)'), ('Carthage', 'wikiPageWikiLink', 'Carthage National Museum'), ('Carthage', 'wikiPageWikiLink', 'Carthage Palace'), ('Carthage', 'wikiPageWikiLink', 'Carthage amphitheatre'), ('Carthage', 'wikiPageWikiLink', 'Battle of Carthage (698)')]
('Carthage Présidence', 'LOCATED_IN', 'Carthage');False;;True;[('Carthage', 'label', 'Carthage'), ('Carthage', 'comment', 'Carthage was the capital city of Ancient Carthage, on the eastern side of the Lake of Tunis in what is now Tunisia. Carthage was one of the most important trading hubs of the Ancient Mediterranean and one of the most affluent cities of the classical world.'), ('Carthage', 'name', 'Carthage'), ('Carthage', 'subject', 'Carthage'), ('Carthage', 'wikiPageWikiLink', 'Carthage (municipality)'), ('Carthage', 'wikiPageWikiLink', 'Carthage National Museum'), ('Carthage', 'wikiPageWikiLink', 'Carthage Palace'), ('Carthage', 'wikiPageWikiLink', 'Carthage amphitheatre'), ('Carthage', 'wikiPageWikiLink', 'Battle of Carthage (698)')]
('Carthage Amilcar', 'LOCATED_IN', 'Carthage');False;;True;[('Carthage', 'label', 'Carthage'), ('Carthage', 'comment', 'Carthage was the capital city of Ancient Carthage, on the eastern side of the Lake of Tunis in what is now Tunisia. Carthage was one of the most important trading hubs of the Ancient Mediterranean and one of the most affluent cities of the classical world.'), ('Carthage', 'name', 'Carthage'), ('Carthage', 'subject', 'Carthage'), ('Carthage', 'wikiPageWikiLink', 'Carthage (municipality)'), ('Carthage', 'wikiPageWikiLink', 'Carthage National Museum'), ('Carthage', 'wikiPageWikiLink', 'Carthage Palace'), ('Carthage', 'wikiPageWikiLink', 'Carthage amphitheatre'), ('Carthage', 'wikiPageWikiLink', 'Battle of Carthage (698)')]
('Formal scientists', 'STUDIES', 'Formal logic');False;;False;
('Formal scientists', 'STUDIES', 'Dialectic');False;;False;
('William Stormont Hackett', 'BORN_IN', 'Albany, New York');True;[('William Stormont Hackett', 'BORN_IN', 'Albany, New York'), ('William Stormont Hackett', 'BORN_IN', 'Albany, New York')];True;[('William Stormont Hackett', 'BORN_IN', 'Albany, New York'), ('William Stormont Hackett', 'birthPlace', 'Albany, New York'), ('William Stormont Hackett', 'BORN_IN', 'Albany, New York'), ('William Stormont Hackett', 'birthPlace', 'Albany, New York'), ('William Stormont Hackett', 'BORN_IN', '1868'), ('William Stormont Hackett', 'subject', 'Mayors of Albany, New York'), ('William Stormont Hackett', 'wikiPageWikiLink', 'List of mayors of Albany, New York'), ('William Stormont Hackett', 'BORN_IN', '1868'), ('William Stormont Hackett', 'wikiPageWikiLink', 'Mayors of Albany, New York'), ('William Stormont Hackett', 'wikiPageWikiLink', 'Albany, New York'), ('William Stormont Hackett', 'wikiPageWikiLink', 'Neighborhoods of Albany, New York'), ('William Stormont Hackett', 'wikiPageWikiLink', 'Streets of Albany, New York')]
('William Stormont Hackett', 'DIED_IN', 'Havana, Cuba');True;[('William Stormont Hackett', 'DIED_IN', 'Havana, Cuba'), ('William Stormont Hackett', 'DIED_IN', 'Cuba'), ('William Stormont Hackett', 'DIED_IN', 'Havana')];True;[('William Stormont Hackett', 'DIED_IN', 'Havana, Cuba'), ('William Stormont Hackett', 'deathPlace', 'Havana, Cuba'), ('William Stormont Hackett', 'DIED_IN', 'Cuba'), ('William Stormont Hackett', 'deathPlace', 'Cuba'), ('William Stormont Hackett', 'DIED_IN', 'Havana'), ('William Stormont Hackett', 'deathPlace', 'Havana'), ('William Stormont Hackett', 'DIED_IN', '1926'), ('William Stormont Hackett', 'DIED_IN', '1926'), ('William Stormont Hackett', 'wikiPageWikiLink', 'Cuba'), ('William Stormont Hackett', 'wikiPageWikiLink', 'Havana')]
('William Stormont Hackett', 'BORN_ON', '04/03/1926');False;;True;[('William Stormont Hackett', 'OCCURRED_IN', '1926'), ('William Stormont Hackett', 'BORN_ON', '1868'), ('William Stormont Hackett', 'DIED_IN', '1926'), ('William Stormont Hackett', 'DIED_ON', '1926'), ('William Stormont Hackett', 'BORN_ON', '1868'), ('William Stormont Hackett', 'DIED_IN', '1926'), ('William Stormont Hackett', 'DIED_ON', '1926'), ('William Stormont Hackett', 'OCCURRED_IN', '1926')]
('William Stormont Hackett', 'HAS_NATIONALITY', 'Albany, New York');False;;True;[('William Stormont Hackett', 'HAS_NATIONALITY', 'American'), ('William Stormont Hackett', 'nationality', 'American'), ('William Stormont Hackett', 'BORN_IN', 'Albany, New York'), ('William Stormont Hackett', 'birthPlace', 'Albany, New York'), ('William Stormont Hackett', 'BORN_IN', 'Albany, New York'), ('William Stormont Hackett', 'birthPlace', 'Albany, New York'), ('William Stormont Hackett', 'subject', 'Mayors of Albany, New York'), ('William Stormont Hackett', 'wikiPageWikiLink', 'List of mayors of Albany, New York'), ('William Stormont Hackett', 'wikiPageWikiLink', 'Mayors of Albany, New York'), ('William Stormont Hackett', 'wikiPageWikiLink', 'Albany, New York'), ('William Stormont Hackett', 'wikiPageWikiLink', 'Neighborhoods of Albany, New York'), ('William Stormont Hackett', 'wikiPageWikiLink', 'Streets of Albany, New York')]
('William Stormont Hackett', 'HAS_OCCUPATION', 'William Stormont Hackett');False;;True;[('William Stormont Hackett', 'label', 'William Stormont Hackett'), ('William Stormont Hackett', 'name', 'William Stormont Hackett'), ('William Stormont Hackett', 'name', 'William Stormont Hackett'), ('William Stormont Hackett', 'HAS_OCCUPATION', 'Attorney'), ('William Stormont Hackett', 'occupation', 'Attorney'), ('William Stormont Hackett', 'HAS_OCCUPATION', 'Banker'), ('William Stormont Hackett', 'occupation', 'Banker'), ('William Stormont Hackett', 'HAS_OCCUPATION', 'Businessman'), ('William Stormont Hackett', 'occupation', 'Businessman'), ('William Stormont Hackett', 'sameAs', 'William Stormont Hackett'), ('William Stormont Hackett', 'sameAs', 'William Stormont Hackett'), ('William Stormont Hackett', 'militaryService', 'William Stormont Hackett  MilitaryService  1'), ('William Stormont Hackett', 'wasDerivedFrom', 'William Stormont Hackett?oldid=1084833414&ns=0'), ('William Stormont Hackett', 'termPeriod', 'William Stormont Hackett  Tenure  1'), ('William Stormont Hackett', 'isPrimaryTopicOf', 'William Stormont Hackett')]
('Energy Change Institute', 'LOCATED_IN', 'Canberra');False;;True;"[('Energy Change Institute', 'comment', 'The Energy Change Institute is a research centre at the Australian National University in Canberra, dedicated to the study of ""carbon free forms of energy production"" and their application in response to climate change. It focuses on energy research and education ranging from ""the science and engineering of energy generation and energy efficiency, to energy regulation, economics, sociology, security and policy."" The ECI claims to be technology and policy neutral. The ECI maintains a close relationship with its sister organisation, the ANU and shares a common secretariat. The institute\'s director is Professor Kenneth Baldwin.'), ('Energy Change Institute', 'abstract', 'The Energy Change Institute is a research centre at the Australian National University in Canberra, dedicated to the study of ""carbon free forms of energy production"" and their application in response to climate change. It focuses on energy research and education ranging from ""the science and engineering of energy generation and energy efficiency, to energy regulation, economics, sociology, security and policy."" The ECI claims to be technology and policy neutral. The ECI maintains a close relationship with its sister organisation, the ANU and shares a common secretariat. The institute\'s director is Professor Kenneth Baldwin. The ECI comprises more than 200 researchers and contains more than $100 million of research facilities. The ANU ECI is a partner in the Australia Indonesia Centre.')]"
