triple;exact_accuracy;gold_triple_exact;partial_accuracyV2;gold_triple_partialV2
('Jeffrey P. Weaver', 'HAS_OCCUPATION', 'Jeffrey P. Weaver');False;;False;
('Jeffrey P. Weaver', 'PARTICIPATES_IN', 'Bernie Sanders 2016 presidential campaign');False;;False;
('Jeffrey P. Weaver', 'PARTICIPATES_IN', 'Bernie Sanders 2020 presidential campaign');False;;False;
"('Jeffrey P. Weaver', 'PARTICIPATES_IN', ""Sanders's 2006 United States Senate election"")";False;;False;
('Jeffrey P. Weaver', 'MEMBER_OF', 'Our Revolution');False;;False;
"('Jeffrey P. Weaver', 'AUTHORED', ""How Bernie Won: Inside the Revolution That's Taking Back Our Country"")";False;;False;
('Zero Point Frontiers Corporation', 'LOCATED_IN', 'Huntsville');False;;True;[('Zero Point Frontiers Corporation', 'HAS_HEADQUARTERS', 'Huntsville'), ('Zero Point Frontiers Corporation', 'headquarters location', 'Huntsville')]
('Zero Point Frontiers Corporation', 'PARTNERED_WITH', 'NASA Johnson Space Center');False;;False;
('Zero Point Frontiers Corporation', 'CREATED', 'Mass Estimating Relationships tool');False;;False;
('Churandy Martina', 'HAS_SURNAME', 'Martina');True;[('Churandy Martina', 'HAS_SURNAME', 'Martina')];True;"[('Martina', 'label', 'Martina'), ('Martina', 'different from', 'Martina'), ('Martina', 'said to be the same as', 'Martin'), ('Martina', 'Commons category', 'Martina (surname)'), ('Martina', 'native label', 'Martina '), ('Martina', 'Wolfram Language entity code', 'Entity[""Surname"", ""Martina""]'), ('Churandy Martina', 'label', 'Churandy Martina'), ('Churandy Martina', 'alternative label', 'Churandy Thomas Martina'), ('Churandy Martina', 'HAS_SURNAME', 'Martina'), ('Churandy Martina', 'family name', 'Martina'), ('Churandy Martina', 'Commons category', 'Churandy Martina'), ('Churandy Martina', 'Sports-Reference.com Olympic athlete ID (archived)', 'ma/churandy-martina-1'), ('Churandy Martina', 'Olympic.org athlete ID (archived)', 'churandy-martina')]"
('Cuco Martina', 'HAS_SURNAME', 'Martina');True;[('Cuco Martina', 'HAS_SURNAME', 'Martina')];True;"[('Martina', 'label', 'Martina'), ('Martina', 'different from', 'Martina'), ('Martina', 'said to be the same as', 'Martin'), ('Martina', 'Commons category', 'Martina (surname)'), ('Martina', 'native label', 'Martina '), ('Martina', 'Wolfram Language entity code', 'Entity[""Surname"", ""Martina""]'), ('Cuco Martina', 'label', 'Cuco Martina'), ('Cuco Martina', 'alternative label', 'Rhu-endly Aurelio Jean-Carlo ""Cuco"" Martina'), ('Cuco Martina', 'alternative label', 'Rhu-endly Aurelio Jean-Carlo Martina'), ('Cuco Martina', 'HAS_SURNAME', 'Martina'), ('Cuco Martina', 'family name', 'Martina'), ('Cuco Martina', 'HAS_FAMILY_MEMBER', 'Javier Martina'), ('Cuco Martina', 'sibling', 'Javier Martina'), ('Cuco Martina', 'Commons category', 'Cuco Martina'), ('Cuco Martina', 'birth name', 'Rhu-endly Aurelio Jean-Carlo Martina '), ('Cuco Martina', 'name in native language', 'Cuco Martina ')]"
('Derwin Martina', 'HAS_SURNAME', 'Martina');True;[('Derwin Martina', 'HAS_SURNAME', 'Martina')];True;"[('Martina', 'label', 'Martina'), ('Martina', 'different from', 'Martina'), ('Martina', 'said to be the same as', 'Martin'), ('Martina', 'Commons category', 'Martina (surname)'), ('Martina', 'native label', 'Martina '), ('Martina', 'Wolfram Language entity code', 'Entity[""Surname"", ""Martina""]'), ('Derwin Martina', 'HAS_SURNAME', 'Martina'), ('Derwin Martina', 'family name', 'Martina'), ('Derwin Martina', 'Commons category', 'Derwin Martina'), ('Derwin Martina', 'label', 'Derwin Martina')]"
('Don Martina', 'HAS_SURNAME', 'Martina');True;[('Don Martina', 'HAS_SURNAME', 'Martina')];True;"[('Martina', 'label', 'Martina'), ('Martina', 'different from', 'Martina'), ('Martina', 'said to be the same as', 'Martin'), ('Martina', 'Commons category', 'Martina (surname)'), ('Martina', 'native label', 'Martina '), ('Martina', 'Wolfram Language entity code', 'Entity[""Surname"", ""Martina""]'), ('Don Martina', 'label', 'Don Martina'), ('Don Martina', 'HAS_SURNAME', 'Martina'), ('Don Martina', 'family name', 'Martina'), ('Don Martina', 'Commons category', 'Don Martina')]"
('Federico Martina', 'HAS_SURNAME', 'Martina');True;[('Federico Martina', 'HAS_SURNAME', 'Martina')];True;"[('Martina', 'label', 'Martina'), ('Martina', 'different from', 'Martina'), ('Martina', 'said to be the same as', 'Martin'), ('Martina', 'Commons category', 'Martina (surname)'), ('Martina', 'native label', 'Martina '), ('Martina', 'Wolfram Language entity code', 'Entity[""Surname"", ""Martina""]'), ('Federico Martina', 'HAS_SURNAME', 'Martina'), ('Federico Martina', 'family name', 'Martina'), ('Federico Martina', 'label', 'Federico Martina')]"
('Gerry Martina', 'HAS_SURNAME', 'Martina');True;[('Gerry Martina', 'HAS_SURNAME', 'Martina')];True;"[('Martina', 'label', 'Martina'), ('Martina', 'different from', 'Martina'), ('Martina', 'said to be the same as', 'Martin'), ('Martina', 'Commons category', 'Martina (surname)'), ('Martina', 'native label', 'Martina '), ('Martina', 'Wolfram Language entity code', 'Entity[""Surname"", ""Martina""]'), ('Gerry Martina', 'HAS_SURNAME', 'Martina'), ('Gerry Martina', 'family name', 'Martina'), ('Gerry Martina', 'Sports-Reference.com Olympic athlete ID (archived)', 'ma/gerry-martina-1'), ('Gerry Martina', 'label', 'Gerry Martina')]"
('Giovanni Martina', 'HAS_SURNAME', 'Martina');True;[('Giovanni Martina', 'HAS_SURNAME', 'Martina')];True;"[('Martina', 'label', 'Martina'), ('Martina', 'different from', 'Martina'), ('Martina', 'said to be the same as', 'Martin'), ('Martina', 'Commons category', 'Martina (surname)'), ('Martina', 'native label', 'Martina '), ('Martina', 'Wolfram Language entity code', 'Entity[""Surname"", ""Martina""]'), ('Giovanni Martina', 'HAS_SURNAME', 'Martina'), ('Giovanni Martina', 'family name', 'Martina'), ('Giovanni Martina', 'different from', 'Giovanni Martina'), ('Giovanni Martina', 'label', 'Giovanni Martina')]"
('Hemayel Martina', 'HAS_SURNAME', 'Martina');True;[('Hemayel Martina', 'HAS_SURNAME', 'Martina')];True;"[('Martina', 'label', 'Martina'), ('Martina', 'different from', 'Martina'), ('Martina', 'said to be the same as', 'Martin'), ('Martina', 'Commons category', 'Martina (surname)'), ('Martina', 'native label', 'Martina '), ('Martina', 'Wolfram Language entity code', 'Entity[""Surname"", ""Martina""]'), ('Hemayel Martina', 'HAS_SURNAME', 'Martina'), ('Hemayel Martina', 'family name', 'Martina'), ('Hemayel Martina', 'label', 'Hemayel Martina'), ('Hemayel Martina', 'alternative label', 'Hemayel Michael Anthony Martina')]"
('Javier Martina', 'HAS_SURNAME', 'Martina');True;[('Javier Martina', 'HAS_SURNAME', 'Martina')];True;"[('Martina', 'label', 'Martina'), ('Martina', 'different from', 'Martina'), ('Martina', 'said to be the same as', 'Martin'), ('Martina', 'Commons category', 'Martina (surname)'), ('Martina', 'native label', 'Martina '), ('Martina', 'Wolfram Language entity code', 'Entity[""Surname"", ""Martina""]'), ('Javier Martina', 'HAS_SURNAME', 'Martina'), ('Javier Martina', 'family name', 'Martina'), ('Javier Martina', 'HAS_FAMILY_MEMBER', 'Cuco Martina'), ('Javier Martina', 'sibling', 'Cuco Martina'), ('Javier Martina', 'name in native language', 'Javier Martina '), ('Javier Martina', 'label', 'Javier Martina'), ('Javier Martina', 'alternative label', 'Javier Sylvester Martina')]"
('Joe Martina', 'HAS_SURNAME', 'Martina');True;[('Joe Martina', 'HAS_SURNAME', 'Martina')];True;"[('Martina', 'label', 'Martina'), ('Martina', 'different from', 'Martina'), ('Martina', 'said to be the same as', 'Martin'), ('Martina', 'Commons category', 'Martina (surname)'), ('Martina', 'native label', 'Martina '), ('Martina', 'Wolfram Language entity code', 'Entity[""Surname"", ""Martina""]'), ('Joe Martina', 'HAS_SURNAME', 'Martina'), ('Joe Martina', 'family name', 'Martina'), ('Joe Martina', 'Commons category', 'Joe Martina'), ('Joe Martina', 'label', 'Joe Martina'), ('Joe Martina', 'alternative label', 'John Joseph Martina')]"
('Jurensley Martina', 'HAS_SURNAME', 'Martina');True;[('Jurensley Martina', 'HAS_SURNAME', 'Martina')];True;"[('Martina', 'label', 'Martina'), ('Martina', 'different from', 'Martina'), ('Martina', 'said to be the same as', 'Martin'), ('Martina', 'Commons category', 'Martina (surname)'), ('Martina', 'native label', 'Martina '), ('Martina', 'Wolfram Language entity code', 'Entity[""Surname"", ""Martina""]'), ('Jurensley Martina', 'HAS_SURNAME', 'Martina'), ('Jurensley Martina', 'family name', 'Martina'), ('Jurensley Martina', 'birth name', 'Jurensley Lorencio Martina '), ('Jurensley Martina', 'name in native language', 'Jurensley Martina '), ('Jurensley Martina', 'label', 'Jurensley Martina'), ('Jurensley Martina', 'alternative label', 'Jurensley Lorencio Martina')]"
('Marco Martina Rini', 'HAS_SURNAME', 'Martina');False;;True;"[('Martina', 'label', 'Martina'), ('Martina', 'different from', 'Martina'), ('Martina', 'said to be the same as', 'Martin'), ('Martina', 'Commons category', 'Martina (surname)'), ('Martina', 'native label', 'Martina '), ('Martina', 'Wolfram Language entity code', 'Entity[""Surname"", ""Martina""]'), ('Marco Martina Rini', 'label', 'Marco Martina Rini')]"
('Maurizio Martina', 'HAS_SURNAME', 'Martina');True;[('Maurizio Martina', 'HAS_SURNAME', 'Martina')];True;"[('Martina', 'label', 'Martina'), ('Martina', 'different from', 'Martina'), ('Martina', 'said to be the same as', 'Martin'), ('Martina', 'Commons category', 'Martina (surname)'), ('Martina', 'native label', 'Martina '), ('Martina', 'Wolfram Language entity code', 'Entity[""Surname"", ""Martina""]'), ('Maurizio Martina', 'label', 'Maurizio Martina'), ('Maurizio Martina', 'HAS_SURNAME', 'Martina'), ('Maurizio Martina', 'family name', 'Martina'), ('Maurizio Martina', 'Commons category', 'Maurizio Martina'), ('Maurizio Martina', 'HAS_WEBSITE', 'https://www.mauriziomartina.it'), ('Maurizio Martina', 'official website', 'https://www.mauriziomartina.it'), ('Maurizio Martina', 'web feed URL', 'https://www.mauriziomartina.it/feed'), ('Maurizio Martina', 'birth name', 'Maurizio Martina '), ('Maurizio Martina', 'name in native language', 'Maurizio Martina ')]"
('Silvano Martina', 'HAS_SURNAME', 'Martina');True;[('Silvano Martina', 'HAS_SURNAME', 'Martina')];True;"[('Martina', 'label', 'Martina'), ('Martina', 'different from', 'Martina'), ('Martina', 'said to be the same as', 'Martin'), ('Martina', 'Commons category', 'Martina (surname)'), ('Martina', 'native label', 'Martina '), ('Martina', 'Wolfram Language entity code', 'Entity[""Surname"", ""Martina""]'), ('Silvano Martina', 'HAS_SURNAME', 'Martina'), ('Silvano Martina', 'family name', 'Martina'), ('Silvano Martina', 'label', 'Silvano Martina')]"
('Steven Martina', 'HAS_SURNAME', 'Martina');True;[('Steven Martina', 'HAS_SURNAME', 'Martina')];True;"[('Martina', 'label', 'Martina'), ('Martina', 'different from', 'Martina'), ('Martina', 'said to be the same as', 'Martin'), ('Martina', 'Commons category', 'Martina (surname)'), ('Martina', 'native label', 'Martina '), ('Martina', 'Wolfram Language entity code', 'Entity[""Surname"", ""Martina""]'), ('Steven Martina', 'label', 'Steven Martina'), ('Steven Martina', 'HAS_SURNAME', 'Martina'), ('Steven Martina', 'family name', 'Martina')]"
('Tarcisio Martina', 'HAS_SURNAME', 'Martina');True;[('Tarcisio Martina', 'HAS_SURNAME', 'Martina')];True;"[('Martina', 'label', 'Martina'), ('Martina', 'different from', 'Martina'), ('Martina', 'said to be the same as', 'Martin'), ('Martina', 'Commons category', 'Martina (surname)'), ('Martina', 'native label', 'Martina '), ('Martina', 'Wolfram Language entity code', 'Entity[""Surname"", ""Martina""]'), ('Tarcisio Martina', 'label', 'Tarcisio Martina'), ('Tarcisio Martina', 'HAS_SURNAME', 'Martina'), ('Tarcisio Martina', 'family name', 'Martina')]"
('An independent advisory firm', 'PROVIDES_ADVICE_TO', 'clients');False;;False;
('An independent advisory firm', 'PROVIDES_ADVICE_TO', 'corporations');False;;False;
('An independent advisory firm', 'PROVIDES_ADVICE_TO', 'financial sponsors');False;;False;
('An independent advisory firm', 'PROVIDES_ADVICE_TO', 'governments');False;;False;
('Sarah Leo', 'HAS_NATIONALITY', 'Newfoundland and Labrador');False;;True;[('Sarah Leo', 'HAS_NATIONALITY', 'Canada'), ('Sarah Leo', 'HAS_NATIONALITY', 'German')]
('Sarah Leo', 'HAS_OCCUPATION', 'Sarah Leo');False;;True;[('Sarah Leo', 'HAS_OCCUPATION', 'politician'), ('Sarah Leo', 'occupation', 'politician'), ('Sarah Leo', 'HAS_SURNAME', 'Leo'), ('Sarah Leo', 'family name', 'Leo'), ('Sarah Leo', 'given name', 'Sarah'), ('Sarah Leo', 'HAS_OCCUPATION', 'association football player'), ('Sarah Leo', 'occupation', 'association football player'), ('Sarah Leo', 'label', 'Sarah Leo')]
('Nunatsiavut', 'LOCATED_IN', 'Newfoundland and Labrador');False;;False;
('Sarah Leo', 'CRITICAL_OF', 'Lower Churchill Project');False;;False;
('Bergmönch', 'RESIDES_IN', 'mountains');False;;False;
('Richard A. Bernabe', 'HAS_NATIONALITY', 'American');True;[('Richard Bernabe', 'HAS_NATIONALITY', 'American')];True;[('Richard Bernabe', 'description', 'American photographer'), ('Richard Bernabe', 'HAS_NATIONALITY', 'American')]
('452 Fifth Avenue', 'LOCATED_IN', 'New York City');False;;True;[('452 Fifth Avenue', 'LOCATED_IN', 'United States'), ('452 Fifth Avenue', 'LOCATED_IN', 'Manhattan'), ('452 Fifth Avenue', 'LOCATED_IN', 'Manhattan'), ('452 Fifth Avenue', 'description', 'office building in Midtown Manhattan, New York City')]
('Knox Building', 'PART_OF', '452 Fifth Avenue');True;[('Knox Building', 'PART_OF', '452 Fifth Avenue')];True;[('Knox Building', 'PART_OF', '452 Fifth Avenue'), ('Knox Building', 'part of', '452 Fifth Avenue')]
('Knox Building', 'LOCATED_IN', 'New York City');False;;True;[('Knox Building', 'description', 'building in New York City'), ('Knox Building', 'LOCATED_IN', 'United States'), ('Knox Building', 'LOCATED_IN', 'Manhattan'), ('Knox Building', 'LOCATED_IN', 'Manhattan'), ('Knox Building', 'LISTED_ON', 'New York City Landmark'), ('Knox Building', 'heritage designation', 'New York City Landmark')]
('HSBC', 'LOCATED_IN', '452 Fifth Avenue');False;;True;[('HSBC', 'LOCATED_IN', 'United Kingdom')]
('Midtown Equities', 'LOCATED_IN', '452 Fifth Avenue');False;;False;
('IDB Group', 'LOCATED_IN', '452 Fifth Avenue');False;;False;
('Property & Building Corporation (PBC)', 'LOCATED_IN', '452 Fifth Avenue');False;;False;
('Plummer-Motz School', 'LOCATED_IN', 'Falmouth');False;;True;[('Plummer-Motz School', 'LOCATED_IN', 'United States')]
('Archaeological Protected Monuments in Jaffna District', 'LOCATED_IN', 'Jaffna District');False;;True;"[('Archaeological Protected Monuments in Jaffna District', 'label', 'Archaeological Protected Monuments in Jaffna District'), ('Archaeological Protected Monuments in Jaffna District', 'LOCATED_IN', 'Sri Lanka'), ('Jaffna District', 'category for maps or plans', 'Category:Maps of Jaffna District'), ('Jaffna District', 'LOCATED_IN', 'Sri Lanka'), ('Jaffna District', 'capital', 'Jaffna'), ('Jaffna District', 'LOCATED_IN', 'Northern Province'), ('Jaffna District', 'LOCATED_IN', 'Northern Province'), ('Jaffna District', ""topic's main category"", 'Category:Jaffna District'), ('Jaffna District', 'category of associated people', 'Category:People from Jaffna District'), ('Jaffna District', 'Commons category', 'Jaffna District'), ('Jaffna District', 'label', 'Jaffna District')]"
('Pablo Jacob Seisdedos Duque', 'HAS_OCCUPATION', 'Pablo Jacob Seisdedos Duque');False;;True;[('Pablo Seisdedos', 'HAS_OCCUPATION', 'sport cyclist'), ('Pablo Seisdedos', 'occupation', 'sport cyclist'), ('Pablo Seisdedos', 'HAS_OCCUPATION', 'track cyclist'), ('Pablo Seisdedos', 'occupation', 'track cyclist'), ('Pablo Seisdedos', 'HAS_SURNAME', 'Seisdedos'), ('Pablo Seisdedos', 'family name', 'Seisdedos'), ('Pablo Seisdedos', 'given name', 'Pablo'), ('Pablo Seisdedos', 'label', 'Pablo Seisdedos'), ('Pablo Seisdedos', 'alternative label', 'Pablo Jacob Seisdedos Duque')]
('Pablo Jacob Seisdedos Duque', 'PARTICIPATES_IN', '2010 UCI Track Cycling World Championships');False;;True;[('Pablo Seisdedos', 'sport', 'track cycling')]
('Pablo Jacob Seisdedos Duque', 'PARTICIPATES_IN', '2011 UCI Track Cycling World Championships');False;;True;[('Pablo Seisdedos', 'sport', 'track cycling')]
('Pablo Jacob Seisdedos Duque', 'PARTICIPATES_IN', '2012 UCI Track Cycling World Championships');False;;True;[('Pablo Seisdedos', 'sport', 'track cycling')]
('Pablo Jacob Seisdedos Duque', 'PARTICIPATES_IN', '2011 Pan American Games');False;;True;[('Pablo Seisdedos', 'PARTICIPATED_IN', '2023 Pan American Games'), ('Pablo Seisdedos', 'participant in', '2023 Pan American Games')]
('Pablo Jacob Seisdedos Duque', 'PARTICIPATES_IN', '2015 Pan American Games');False;;True;[('Pablo Seisdedos', 'PARTICIPATED_IN', '2023 Pan American Games'), ('Pablo Seisdedos', 'participant in', '2023 Pan American Games')]
('Pablo Jacob Seisdedos Duque', 'PARTICIPATES_IN', '2019 Pan American Games');False;;True;[('Pablo Seisdedos', 'PARTICIPATED_IN', '2023 Pan American Games'), ('Pablo Seisdedos', 'participant in', '2023 Pan American Games')]
('Pablo Jacob Seisdedos Duque', 'PARTICIPATES_IN', '2010 South American Games');False;;False;
"('Samantha ""Sam"" Quayle', 'BORN_ON', '08/10/1995')";True;[('Samantha Quayle', 'BORN_ON', '08/10/1995')];True;[('Samantha Quayle', 'BORN_ON', '08/10/1995')]
"('Samantha ""Sam"" Quayle', 'HAS_NATIONALITY', 'Welsh')";False;;True;[('Samantha Quayle', 'HAS_NATIONALITY', 'English'), ('Samantha Quayle', 'description', 'Welsh footballer')]
"('Samantha ""Sam"" Quayle', 'PLAYS_FOR', 'Worthing')";False;;True;"[('Samantha Quayle', 'PLAYS_FOR', ""Wales women's national football team""), ('Samantha Quayle', 'PLAYS_FOR', 'Bristol City W.F.C.'), ('Samantha Quayle', 'PLAYS_FOR', 'Coventry United Ladies Football Club'), ('Samantha Quayle', 'PLAYS_FOR', 'Yeovil Town L.F.C.')]"
"('Samantha ""Sam"" Quayle', 'PLAYS_FOR', 'Portsmouth F.C. Women')";False;;True;"[('Samantha Quayle', 'PLAYS_FOR', ""Wales women's national football team""), ('Samantha Quayle', 'PLAYS_FOR', 'Bristol City W.F.C.'), ('Samantha Quayle', 'PLAYS_FOR', 'Coventry United Ladies Football Club'), ('Samantha Quayle', 'PLAYS_FOR', 'Yeovil Town L.F.C.')]"
"('Samantha ""Sam"" Quayle', 'PLAYS_FOR', 'Wales national team')";True;"[('Samantha Quayle', 'PLAYS_FOR', ""Wales women's national football team"")]";True;"[('Samantha Quayle', 'PLAYS_FOR', ""Wales women's national football team""), ('Samantha Quayle', 'member of sports team', ""Wales women's national football team""), ('Samantha Quayle', 'PLAYS_FOR', 'Bristol City W.F.C.'), ('Samantha Quayle', 'PLAYS_FOR', 'Coventry United Ladies Football Club'), ('Samantha Quayle', 'PLAYS_FOR', 'Yeovil Town L.F.C.'), ('Samantha Quayle', 'country for sport', 'Wales')]"
('Avantivarman', 'FOUNDED', 'Utpala dynasty');False;;False;
('Utpala dynasty', 'LOCATED_IN', 'Kashmir');False;;False;
('Avantivarman', 'BUILT', 'Avantiswami Temple');False;;False;
('Avantiswami Temple', 'LOCATED_IN', 'Awantipora, Pulwama');True;[('Avantiswami Temple', 'LOCATED_IN', 'Awantipora')];True;[('Avantiswami Temple', 'LOCATED_IN', 'India'), ('Avantiswami Temple', 'LOCATED_IN', 'Pulwama district'), ('Avantiswami Temple', 'LOCATED_IN', 'Pulwama district'), ('Avantiswami Temple', 'LOCATED_IN', 'Awantipora'), ('Avantiswami Temple', 'location', 'Awantipora')]
('Edvard Munch', 'CREATED', 'Morning Yawn');False;;False;
('Morning Yawn', 'LOCATED_IN', 'Bergen');True;[('Morning Yawn', 'LOCATED_IN', 'Art Museums of Bergen')];True;[('Morning Yawn', 'collection', 'Art Museums of Bergen'), ('Morning Yawn', 'LOCATED_IN', 'Art Museums of Bergen'), ('Morning Yawn', 'location', 'Art Museums of Bergen')]
('Katharina Hobgarski', 'BORN_ON', '18/06/1997');True;[('Katharina Hobgarski', 'BORN_ON', '18/06/1997')];True;[('Katharina Hobgarski', 'BORN_ON', '18/06/1997')]
